genre,artist_name,track_name,Rank_x,emotion_score_x,emotion_bucket,Rank,Game Title,Year,Genre,emotion_score_y
Classical,Hildur Guðnadóttir,Heyr Himnasmiður,0.6382978723404256,0.81,81,0.6369359916054564,Def Jam Vendetta,2003.0,Fighting,0.8
Comedy,Whitney Cummings,Hi,0.6914893617021276,0.44,44,0.7088142707240294,Halo Wars,2009.0,Strategy,0.43
Movie,Shelby Flint,"Hi Lili, Hi-Lo",0.8191489361702128,0.64,64,0.8184679958027282,Borderlands,2009.0,Shooter,0.63
Pop,Lil Uzi Vert,Hi Roller,0.3297872340425531,0.57,56,0.3300104931794334,Cars,2006.0,Racing,0.58
Electronic,Boards of Canada,Hi Scores,0.6702127659574468,0.42,42,0.6694648478488983,Warcraft: Orcs & Humans,1994.0,Strategy,0.43
Blues,"Blood, Sweat & Tears",Hi-De-Ho,0.6276595744680851,0.62,62,0.627492130115425,Red Faction,2001.0,Shooter,0.63
Movie,Jean Lussac,"Hi-Diddle Di Di - De ""Pinocchio""/Bande Originale Française du Film",0.9680851063829788,0.43,43,0.9323189926547744,Pokémon Stadium,1999.0,Strategy,0.43
Jazz,Jimmy Durante,"Hi-Lili, Hi-Lo - Remastered",0.9574468085106382,0.57,56,0.9564533053515216,Mario Kart: Double Dash!!,2003.0,Racing,0.58
Blues,Heartless Bastards,Hi-Line,0.7659574468085106,0.29,28,0.7691500524658972,Yoshi's Island DS,2006.0,Platform,0.27
Anime,Ryuichi Sakamoto,Hibari,0.8617021276595744,0.62,62,0.8583420776495279,SOCOM: U.S. Navy SEALs,2002.0,Shooter,0.63
Soundtrack,Thomas Newman,Hibernation Pod 1625,0.6808510638297872,0.71,71,0.6810073452256034,Pro Evolution Soccer 2012,2011.0,Sports,0.7
World,Stars Of The Lid,Hiberner Toujours,0.6595744680851063,0.85,85,0.6495278069254985,Harry Potter and the Chamber of Secrets,2002.0,Adventure,0.85
Classical,Akira Kosemura,Hicari,0.5957446808510638,0.77,77,0.5912906610703044,Final Fantasy II,1991.0,Role-Playing,0.77
Soul,Verzache,Hiccup,0.4148936170212766,0.7,70,0.412906610703043,FIFA Soccer 08,2007.0,Sports,0.7
Reggae,Lady Saw,Hice It Up,0.5957446808510638,0.49,49,0.5944386149003148,Rayman Raving Rabbids 2,2007.0,Misc,0.5
Country,Tennessee Shine,Hick Hop Thang (feat. Jawga Boyz),0.4893617021276595,0.57,56,0.4879328436516265,Gran Turismo 4 Prologue,2003.0,Racing,0.58
Country,Big Smo,Hick Ross,0.5957446808510638,0.69,69,0.5970619097586569,NFL GameDay 2000,1999.0,Sports,0.7
Children's Music,Sugar Kane Music,Hickory Dickory Dock,0.9361702127659576,0.5,50,0.9328436516264428,Cooking Mama,2006.0,Simulation,0.5
Children's Music,Music For Little People Choir,Hickory Dickory Dock / Three Blind Mice,0.9787234042553192,0.49,49,0.9790136411332634,The Sims,2000.0,Simulation,0.5
Children's Music,Music For Little People Choir,"Hickory, Dickory Dock",1.0,0.44,44,0.9323189926547744,Pokémon Stadium,1999.0,Strategy,0.43
Children's Music,Music For Little People Choir,"Hickory, Dickory Dock / Three Blind Mice",1.0,0.44,44,0.9323189926547744,Pokémon Stadium,1999.0,Strategy,0.43
Comedy,Mo Mandel,"Hicks, Hippies, And Abortions",0.8723404255319148,0.58,57,0.8740818467995803,Forza Motorsport 4,2011.0,Racing,0.58
Country,Jason Aldean,Hicktown,0.3829787234042553,0.28,28,0.3877229800629591,Pirates of the Caribbean: The Curse of the Black Pearl,2003.0,Platform,0.27
Anime,ClariS,Hidamari,0.7978723404255319,0.27,27,0.7964323189926548,Yoshi's Island: Super Mario Advance 3,2002.0,Platform,0.27
R&B,Arin Ray,Hidden Emotions,0.5851063829787234,0.42,42,0.5383001049317944,Pikmin,2001.0,Strategy,0.43
Soundtrack,Hans Zimmer,Hidden Figures,0.6702127659574468,0.71,71,0.6705141657922351,PES 2009: Pro Evolution Soccer,2008.0,Sports,0.7
Blues,Traffic,Hidden Treasure,0.648936170212766,0.43,43,0.6636935991605457,Sim Theme Park,1998.0,Strategy,0.43
Comedy,John Heffron,Hidden Video Games,0.8829787234042553,0.44,44,0.8898216159496327,Warcraft II: Tides of Darkness,1995.0,Strategy,0.43
Soundtrack,Henry Jackman,Hidden in Plain Sight,0.6914893617021276,0.77,77,0.693074501573977,Mario & Luigi: Superstar Saga,2003.0,Role-Playing,0.77
Folk,Rainbow Kitten Surprise,Hide,0.351063829787234,0.51,51,0.3504721930745015,Tamagotchi Connection: Corner Shop,2005.0,Simulation,0.5
Comedy,Eddie Griffin,Hide & Go Get It - Live,0.8617021276595744,0.58,57,0.8656873032528857,MotorStorm,2006.0,Racing,0.58
Rap,Juice WRLD,Hide (feat. Seezyn),0.1170212765957446,0.51,51,0.117523609653725,Littlest Pet Shop: Winter,2008.0,Simulation,0.5
R&B,SURAN,Hide And Seek,0.6063829787234042,0.62,62,0.6038824763903463,Call of Duty 2,2005.0,Shooter,0.63
Blues,Stevie Ray Vaughan,Hide Away,0.6914893617021276,0.42,42,0.7088142707240294,Halo Wars,2009.0,Strategy,0.43
Electronic,12th Planet,Hide It All - Original,0.7234042553191489,0.42,42,0.7182581322140609,Theme Hospital,1997.0,Strategy,0.43
Country,Garrett Hedlund,Hide Me Babe,0.5638297872340425,0.71,71,0.565582371458552,NCAA Football 07,2006.0,Sports,0.7
Jazz,Moonchild,Hideaway,0.6276595744680851,0.64,64,0.627492130115425,Red Faction,2001.0,Shooter,0.63
Blues,John Mayall & The Bluesbreakers,Hideaway - Mono Instrumental,0.6063829787234042,0.27,27,0.6028331584470095,Sonic & Knuckles,1994.0,Platform,0.27
Blues,John Mayall & The Bluesbreakers,Hideaway - Stereo Instrumental,0.7127659574468085,0.28,28,0.717208814270724,Donkey Kong Land 2,1996.0,Platform,0.27
Folk,S. Carey,Hideout,0.351063829787234,0.58,57,0.3515215110178384,Ridge Racer V,2000.0,Racing,0.58
Jazz,Breakestra,Hiding,0.4680851063829787,0.29,28,0.4679958027282266,The SpongeBob SquarePants Movie,2004.0,Platform,0.27
World,Chris McClarney,Hiding Place - Live,0.648936170212766,0.49,49,0.6484784889821616,SimCity,1991.0,Simulation,0.5
Hip-Hop,Daddy Yankee,Hielo,0.3829787234042553,0.29,28,0.3877229800629591,Pirates of the Caribbean: The Curse of the Black Pearl,2003.0,Platform,0.27
Rap,Wyclef Jean,Hieroglyphics,0.6276595744680851,0.43,43,0.6636935991605457,Sim Theme Park,1998.0,Strategy,0.43
Soundtrack,Masakatsu Takagi,Hifumi (Medicine Song),0.7553191489361702,0.78,78,0.7539349422875131,Star Wars: The Old Republic,2011.0,Role-Playing,0.77
Anime,luz,Higaimousou Keitaijoshi(Wara),0.851063829787234,0.27,27,0.8467995802728226,Super Paper Mario,2007.0,Platform,0.27
Reggae,Junior Reid,Higgler Move,0.7021276595744681,0.56,56,0.7056663168940189,TOCA Championship Racing,1998.0,Racing,0.58
R&B,Tory Lanez,High,0.5319148936170213,0.5,50,0.5304302203567681,Buzz! The Music Quiz,2005.0,Misc,0.5
Soul,EZA,High & Low,0.5744680851063829,0.49,49,0.5713536201469045,Ace Combat 5: The Unsung War,2004.0,Simulation,0.5
Reggae,Sara Lugo,High & Windy,0.5638297872340425,0.51,51,0.5645330535152151,Jampack Winter '99,1999.0,Misc,0.5
Children’s Music,Alina Baraz,High (Nick AM Remix),0.7127659574468085,0.49,49,0.7177334732423925,uDraw Studio,2010.0,Misc,0.5
Hip-Hop,Young Thug,High (feat. Elton John),0.2234042553191489,0.57,56,0.2187827911857292,Need for Speed Carbon,2006.0,Racing,0.58
Movie,Chorus,High (feat. Syross & Messieh),1.0,0.5,50,0.9968520461699896,Wii Play,2006.0,Misc,0.5
Electronic,Alison Wonderland,High - QUIX & Enschway Remix,0.6170212765957447,0.69,69,0.6164742917103883,FIFA 2000,1998.0,Sports,0.7
World,Bryan & Katie Torwalt,High Above,0.6170212765957447,0.5,50,0.612277019937041,SingStar,2004.0,Misc,0.5
World,For All Seasons,High Above It All,0.6702127659574468,0.56,56,0.6652675760755509,R4: Ridge Racer Type 4,1998.0,Racing,0.58
Hip-Hop,50 Cent,High All The Time,0.4574468085106383,0.42,42,0.4286463798530955,Pocket Monsters Stadium,1998.0,Strategy,0.43
Jazz,Jamie Cullum,High And Dry,0.5,0.71,71,0.4994753410283316,Mario Golf: Toadstool Tour,2003.0,Sports,0.7
Ska,Guttermouth,High Balls,0.7659574468085106,0.27,27,0.7691500524658972,Yoshi's Island DS,2006.0,Platform,0.27
Folk,All The Luck In The World,High Beams,0.4361702127659574,0.62,62,0.4365162644281217,Call of Duty 3,2006.0,Shooter,0.63
Alternative,Big K.R.I.T.,High Beams (feat. WOLFE de MÇHLS),0.4574468085106383,0.62,62,0.4627492130115425,Red Dead Revolver,2004.0,Shooter,0.63
Comedy,Marc Maron,High Brow Pervert,0.851063829787234,0.43,43,0.8604407135362014,Pokémon Trading Card Game,1998.0,Strategy,0.43
Dance,Lana Del Rey,High By The Beach,0.2765957446808511,0.62,62,0.276495278069255,Star Wars Battlefront II,2005.0,Shooter,0.63
Soundtrack,Two Steps from Hell,High C's,0.5212765957446809,0.49,49,0.521511017838405,Jampack Summer 2K,2000.0,Misc,0.5
Country,Jamey Johnson,High Cost Of Living,0.3723404255319149,0.56,56,0.372507869884575,Forza: Horizon,2012.0,Racing,0.58
Hip-Hop,Future,High Demand,0.4574468085106383,0.57,56,0.4464847848898216,Twisted Metal: Black,2001.0,Racing,0.58
Dance,Chris Brown,High End,0.4042553191489361,0.58,57,0.4029380902413431,TNN Motor Sports Hardcore 4x4,1996.0,Racing,0.58
Anime,Ling tosite sigure,High Energy Vacuum,0.8085106382978723,0.29,28,0.8100734522560336,Rayman,1995.0,Platform,0.27
Children’s Music,K.Flay,High Enough,0.3936170212765957,0.5,50,0.3934942287513117,SingStar '80s,2005.0,Misc,0.5
Comedy,Doug Benson,High Everybody,0.8936170212765957,0.64,64,0.8861490031479539,Resistance: Fall of Man,2006.0,Shooter,0.63
Jazz,Chuck Loeb,High Five,0.6276595744680851,0.5,50,0.6269674711437566,The Sims: Makin' Magic,2003.0,Simulation,0.5
Blues,Jefferson Airplane,High Flying Bird,0.5212765957446809,0.44,44,0.531479538300105,Yu-Gi-Oh! Duel Monsters,1998.0,Strategy,0.43
Hip-Hop,J. Cole,High For Hours,0.3191489361702128,0.51,51,0.323189926547744,Shrek / Shrek 2 2-in-1 Gameboy Advance Video,2007.0,Misc,0.5
Pop,The Weeknd,High For This,0.2765957446808511,0.76,76,0.2775445960125918,Kingdom Hearts 3D: Dream Drop Distance,2012.0,Role-Playing,0.77
Reggae,Josh Heinrichs,High Grade (feat. Skillinjah),0.7340425531914894,0.26,26,0.7313746065057712,Sonic Adventure,1998.0,Platform,0.27
Anime,Ryuichi Sakamoto,High Heels (Main Theme),0.7553191489361702,0.76,76,0.7539349422875131,Star Wars: The Old Republic,2011.0,Role-Playing,0.77
Anime,Ryuichi Sakamoto,"High Heels Main Theme (From ""High Heels"")",0.8936170212765957,0.79,79,0.8830010493179433,Street Fighter II Turbo,1992.0,Fighting,0.8
Dance,JoJo,High Heels.,0.3617021276595744,0.27,27,0.3525708289611752,Oddworld: Abe's Oddysee,1997.0,Platform,0.27
Indie,Mike Stud,High Hopes,0.4893617021276595,0.58,57,0.4879328436516265,Gran Turismo 4 Prologue,2003.0,Racing,0.58
Pop,Panic! At The Disco,High Hopes - Don Diablo Remix,0.2446808510638297,0.43,43,0.24501573976915,Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,1999.0,Strategy,0.43
Dance,Kacey Musgraves,High Horse - Kue Remix,0.4574468085106383,0.26,26,0.4580272822665268,Kirby Super Star,1996.0,Platform,0.27
Country,Jimmie Allen,High Life,0.6063829787234042,0.28,28,0.6028331584470095,Sonic & Knuckles,1994.0,Platform,0.27
R&B,James Vickery,High Like,0.5106382978723404,0.57,56,0.5120671563483735,Stuntman,2002.0,Racing,0.58
Alternative,alayna,High Off You,0.5319148936170213,0.64,64,0.5335781741867787,Star Wars Battlefront: Renegade Squadron,2007.0,Shooter,0.63
World,Rivers & Robots,High Priest,0.6595744680851063,0.51,51,0.661594963273872,The Sims 2: Pets,2006.0,Simulation,0.5
Children’s Music,The Story So Far,High Regard,0.4893617021276595,0.28,28,0.4889821615949632,The Simpsons Game,2007.0,Platform,0.27
Rap,Fort Minor,High Road (feat. John Legend),0.425531914893617,0.26,26,0.4275970619097586,Sonic Classic Collection,2010.0,Platform,0.27
Electronic,The Crystal Method,High Roller,0.6170212765957447,0.5,50,0.612277019937041,SingStar,2004.0,Misc,0.5
Jazz,Kelsea Ballerini,High School,0.4574468085106383,0.5,50,0.4585519412381952,SingStar Pop,2007.0,Misc,0.5
Comedy,Bo Burnham,High School Party (Girl),0.648936170212766,0.57,56,0.6516264428121721,Need for Speed: ProStreet,2007.0,Racing,0.58
Ska,Voodoo Glow Skulls,High Society,0.8297872340425532,0.28,28,0.8305351521511019,Ratchet & Clank,2002.0,Platform,0.27
Soundtrack,Ramin Djawadi,High Sparrow,0.6595744680851063,0.58,57,0.655299055613851,Midnight Club: Los Angeles,2008.0,Racing,0.58
Alternative,The Avett Brothers,High Steppin',0.4574468085106383,0.64,64,0.4627492130115425,Red Dead Revolver,2004.0,Shooter,0.63
Soul,Brothertiger,High Tide,0.5319148936170213,0.62,62,0.5335781741867787,Star Wars Battlefront: Renegade Squadron,2007.0,Shooter,0.63
Reggae,Bob Marley & The Wailers,High Tide Or Low Tide - B Is For Bob Mix,0.5851063829787234,0.69,69,0.5828961175236097,Madden NFL 2000,1998.0,Sports,0.7
Soul,Janelle Monáe,High Tide or Low Tide - Recorded at Spotify Studios NYC,0.5531914893617021,0.57,56,0.5514165792235047,PGR: Project Gotham Racing 2,2003.0,Racing,0.58
Dance,Kacey Musgraves,High Time,0.425531914893617,0.5,50,0.4260230849947534,SingStar Abba,2008.0,Misc,0.5
Dance,Kacey Musgraves,High Time - Live From Spotify House '16,0.5212765957446809,0.56,56,0.5225603357817419,Need for Speed Carbon,2006.0,Racing,0.58
Blues,Lukas Nelson and Promise of the Real,High Times,0.648936170212766,0.29,28,0.6469045120671564,Spyro: Enter the Dragonfly,2002.0,Platform,0.27
Hip-Hop,2 Chainz,High Top Versace (feat. Young Thug),0.2127659574468085,0.49,49,0.2130115424973767,Imagine: Fashion Designer New York,2008.0,Simulation,0.5
Dance,Loote,High Without Your Love,0.3829787234042553,0.44,44,0.406610703043022,Command & Conquer: Red Alert 2,2000.0,Strategy,0.43
Alternative,TRACES,High and Dry,0.5531914893617021,0.56,56,0.5514165792235047,PGR: Project Gotham Racing 2,2003.0,Racing,0.58
Reggae,Easy Star All-Stars,High and Dry (feat. Morgan Heritage),0.6914893617021276,0.29,28,0.6935991605456453,LittleBigPlanet,2009.0,Platform,0.27
R&B,Yo Trane,High off You,0.3404255319148936,0.69,69,0.3368310598111227,Winter Sports: The Ultimate Challenge,2007.0,Sports,0.7
Reggae,Rebelution,High on Life,0.5531914893617021,0.28,28,0.5519412381951732,Disney's DuckTales,1989.0,Platform,0.27
Rock,Survivor,High on You,0.4680851063829787,0.29,28,0.4679958027282266,The SpongeBob SquarePants Movie,2004.0,Platform,0.27
Comedy,George Carlin,High on the Plane,0.8723404255319148,0.5,50,0.8735571878279119,Carnival Games,2007.0,Misc,0.5
Soundtrack,Alexandre Desplat,High-Speed French Train,0.6914893617021276,0.69,69,0.6878279118572928,Madden NFL 12,2011.0,Sports,0.7
World,Lincoln Brewster,Higher,0.7021276595744681,0.5,50,0.6962224554039874,Kirby's Pinball Land,1992.0,Misc,0.5
Anime,Aimer,Higher Ground,0.6808510638297872,0.43,43,0.6694648478488983,Warcraft: Orcs & Humans,1994.0,Strategy,0.43
Dance,Justin Timberlake,Higher Higher,0.3936170212765957,0.51,51,0.3934942287513117,SingStar '80s,2005.0,Misc,0.5
Electronic,Seven Lions,Higher Love - Extended Mix,0.6702127659574468,0.5,50,0.6699895068205667,Mario Party 5,2003.0,Misc,0.5
Dance,Steve Winwood,Higher Love - Single Version,0.3191489361702128,0.26,26,0.3126967471143757,SpongeBob SquarePants: Revenge of the Flying Dutchman,2002.0,Platform,0.27
Electronic,Seven Lions,Higher Love - Spencer Brown Remix,0.6382978723404256,0.51,51,0.6432318992654774,Rayman Raving Rabbids: TV Party,2008.0,Misc,0.5
Electronic,Shlump,Higher Than A Plane,0.7127659574468085,0.63,63,0.7124868835257083,James Bond 007: Everything or Nothing,2004.0,Shooter,0.63
World,Govinda,Higher and Higher,0.7446808510638298,0.5,50,0.74501573976915,Mario Party 2,1999.0,Misc,0.5
Jazz,Digable Planets,Highing Fly,0.6595744680851063,0.64,64,0.6605456453305352,SOCOM: U.S. Navy SEALs: Combined Assault,2006.0,Shooter,0.63
Country,Dolly Parton,Highlight of My Life,0.5425531914893617,0.42,42,0.5383001049317944,Pikmin,2001.0,Strategy,0.43
Electronic,Big Gigantic,Highly Possible (feat. Waka Flocka Flame) - Pham Remix,0.7659574468085106,0.5,50,0.7707240293809025,Mario Party,1998.0,Misc,0.5
World,Hillsong Young & Free,Highs & Lows,0.4361702127659574,0.71,71,0.4375655823714585,NBA Jam,1994.0,Sports,0.7
World,Hillsong Young & Free,Highs & Lows - Live,0.5425531914893617,0.63,63,0.5430220356768101,Tom Clancy's Rainbow Six,1999.0,Shooter,0.63
Comedy,Myq Kaplan,Highs and Lose,0.7659574468085106,0.43,43,0.7728226652675761,Age of Empires II: The Age of Kings,1999.0,Strategy,0.43
Children’s Music,Mereba,Highway 10,0.5319148936170213,0.58,57,0.5330535152151102,Sled Storm,1998.0,Racing,0.58
Country,Zac Brown Band,Highway 20 Ride,0.4148936170212766,0.64,64,0.4150052465897167,Doom 3,2005.0,Shooter,0.63
Country,Ricky Skaggs,Highway 40 Blues,0.5744680851063829,0.27,27,0.5718782791185729,Toy Story 2: Buzz Lightyear to the Rescue!,1998.0,Platform,0.27
Jazz,Kiefer,Highway 41,0.6595744680851063,0.51,51,0.661594963273872,The Sims 2: Pets,2006.0,Simulation,0.5
Blues,Jimi Hendrix,Highway Chile,0.5957446808510638,0.27,27,0.5954879328436516,The Lion King,1994.0,Platform,0.27
Children's Music,The Wayfarers,Highway No. 1,1.0,0.56,56,0.9989506820566632,Mario Kart Wii,2008.0,Racing,0.58
Comedy,Andy Ritchie,Highway Robbery,0.8829787234042553,0.44,44,0.8898216159496327,Warcraft II: Tides of Darkness,1995.0,Strategy,0.43
Blues,Deep Purple,Highway Star - Remastered,0.7553191489361702,0.27,27,0.7565582371458552,Ratchet & Clank: Up Your Arsenal,2004.0,Platform,0.27
Country,Willie Nelson,Highwayman,0.3404255319148936,0.57,56,0.3410283315844701,Vigilante 8,1998.0,Racing,0.58
R&B,SZA,HiiiJack,0.4361702127659574,0.62,62,0.4365162644281217,Call of Duty 3,2006.0,Shooter,0.63
Reggaeton,"Galante ""El Emperador""",Hija de Puta,0.7127659574468085,0.44,44,0.7088142707240294,Halo Wars,2009.0,Strategy,0.43
Ska,Los Cafres,Hijo - Versión 25 Años,0.6170212765957447,0.57,56,0.6217208814270724,Need For Speed: Undercover,2008.0,Racing,0.58
World,En Espíritu Y En Verdad,Hijo de Dios,0.5851063829787234,0.64,64,0.5855194123819517,Tom Clancy's Ghost Recon,2002.0,Shooter,0.63
Anime,Akiko Shikata,Hikari Furu Basyo de ~Promesse~,0.8723404255319148,0.63,63,0.878803777544596,Star Fox 64,1997.0,Shooter,0.63
Anime,Kalafina,Hikari No Senritsu,0.7127659574468085,0.58,57,0.7114375655823715,Need For Speed: High Stakes,1999.0,Racing,0.58
Anime,CHiCO,Hikari Shoumeiron (with HoneyWorks),0.648936170212766,0.44,44,0.6636935991605457,Sim Theme Park,1998.0,Strategy,0.43
Anime,Project Destati,Hikari [Piano Duet],0.6702127659574468,0.77,77,0.6720881427072403,Monster Hunter Tri,2009.0,Role-Playing,0.77
Anime,BURNOUT SYNDROMES,Hikariare,0.4680851063829787,0.29,28,0.4679958027282266,The SpongeBob SquarePants Movie,2004.0,Platform,0.27
Anime,miwa,Hikarie,0.6702127659574468,0.42,42,0.6694648478488983,Warcraft: Orcs & Humans,1994.0,Strategy,0.43
Soundtrack,Hauschka,Hike,0.5851063829787234,0.77,77,0.5876180482686254,Golden Sun,2001.0,Role-Playing,0.77
Comedy,Jim Gaffigan,Hiking,0.6276595744680851,0.57,56,0.6264428121720882,MX Unleashed,2004.0,Racing,0.58
R&B,KAYTRANADA,Hilarity Duff,0.5106382978723404,0.76,76,0.5068205666316894,Dark Cloud,2000.0,Role-Playing,0.77
Folk,Sleeping At Last,Hill,0.5744680851063829,0.78,78,0.5729275970619098,Star Ocean: Till The End of Time,2003.0,Role-Playing,0.77
Jazz,SicknessMP,Hill of Cannabiz,0.6382978723404256,0.44,44,0.6636935991605457,Sim Theme Park,1998.0,Strategy,0.43
Children's Music,Juice Music,Hillbilly Cowboy,0.9680851063829788,0.28,28,0.96694648478489,Super Mario 3D Land,2011.0,Platform,0.27
Country,Marty Stuart,Hillbilly Rock,0.6170212765957447,0.29,28,0.6138509968520461,Shrek 2,2004.0,Platform,0.27
Reggae,Buju Banton,Hills And Valleys,0.4148936170212766,0.49,49,0.4186778593913956,SingStar Party,2004.0,Misc,0.5
R&B,Tory Lanez,Hillside (feat. Wiz Khalifa & Mansa),0.4361702127659574,0.5,50,0.4349422875131165,Kinectimals,2010.0,Simulation,0.5
Electronic,graves,Hilo,0.4893617021276595,0.5,50,0.4900314795383001,MySims Kingdom,2008.0,Simulation,0.5
Hip-Hop,G-Eazy,Him & I (with Halsey),0.1276595744680851,0.58,57,0.1374606505771248,Need for Speed: Most Wanted - A Criterion Game,2012.0,Racing,0.58
Blues,Band Of Skulls,Himalayan,0.6808510638297872,0.51,51,0.6836306400839455,Dance Dance Revolution Extreme,2004.0,Simulation,0.5
Anime,SEKAI NO OWARI,Himawari,0.851063829787234,0.29,28,0.8467995802728226,Super Paper Mario,2007.0,Platform,0.27
Anime,majiko,Himitsu Kichi,0.851063829787234,0.49,49,0.8488982161594963,Guitar Hero: World Tour,2008.0,Misc,0.5
Anime,Nanahira,Himitsu no Je t'aime,0.8191489361702128,0.1,10,0.7974816369359916,Pac-Man Collection,2001.0,Puzzle,0.1
Anime,FLOW,Himitsuno Sakusen,0.7446808510638298,0.29,28,0.7523609653725079,Super Mario All-Stars: Limited Edition,2010.0,Platform,0.27
Indie,This Band,Hindi Na Nga,0.1808510638297872,0.63,63,0.1804826862539349,Sniper: Ghost Warrior,2010.0,Shooter,0.63
Electronic,DJ Shadow,Hindsight,0.7127659574468085,0.71,71,0.7135362014690452,Mario Tennis,2000.0,Sports,0.7
Jazz,GlobulDub,Hinterlands,0.6276595744680851,0.51,51,0.6269674711437566,The Sims: Makin' Magic,2003.0,Simulation,0.5
Jazz,Otesla,Hip Hop,0.5,0.5,50,0.5,High School Musical 3: Senior Year,2008.0,Misc,0.5
Comedy,Mike Birbiglia,Hip Hop Animosity,0.6914893617021276,0.44,44,0.7088142707240294,Halo Wars,2009.0,Strategy,0.43
Children's Music,Sugar Kane Music,Hip Hop Humpty,1.0,0.28,28,0.997376705141658,New Super Mario Bros.,2006.0,Platform,0.27
Jazz,DJ Jazzy Jeff,Hip Hop feat.Twone Gabz - Instrumental,0.6382978723404256,0.27,27,0.6448058761804827,Sonic Unleashed,2008.0,Platform,0.27
Comedy,Steve Byrne,Hip Hop vs. Country,0.851063829787234,0.44,44,0.8604407135362014,Pokémon Trading Card Game,1998.0,Strategy,0.43
Hip-Hop,Blac Youngsta,Hip Hopper,0.4468085106382978,0.49,49,0.4480587618048269,My Word Coach,2007.0,Misc,0.5
Hip-Hop,Lupe Fiasco,Hip-Hop Saved My Life (feat. Nikki Jean),0.4574468085106383,0.56,56,0.4464847848898216,Twisted Metal: Black,2001.0,Racing,0.58
Reggae,Slightly Stoopid,Hiphoppablues (feat. G. Love),0.6702127659574468,0.44,44,0.6694648478488983,Warcraft: Orcs & Humans,1994.0,Strategy,0.43
Hip-Hop,Zion & Lennox,Hipnosis,0.2872340425531914,0.42,42,0.3189926547743966,Pikmin 2,2004.0,Strategy,0.43
Reggaeton,Legarda,Hipnotizado,0.5425531914893617,0.11,11,0.5456453305351522,Personal Trainer: Math,2007.0,Puzzle,0.1
Hip-Hop,Wisin & Yandel,Hipnotízame,0.3297872340425531,0.42,42,0.3237145855194124,RollerCoaster Tycoon 2,2002.0,Strategy,0.43
Ska,La Resistencia,Hipocrecia,0.7872340425531915,0.29,28,0.7896117523609654,Yoshi's Story,1997.0,Platform,0.27
Reggaeton,Anna Carina,Hipocresía (feat. Kalimba),0.5957446808510638,0.56,56,0.5949632738719832,Midnight Club II,2003.0,Racing,0.58
Rock,Cody Jinks,Hippies and Cowboys,0.3191489361702128,0.44,44,0.3189926547743966,Pikmin 2,2004.0,Strategy,0.43
Soundtrack,Michael Giacchino,Hippocratic Hypocrite,0.7127659574468085,0.84,84,0.7093389296956978,Heavy Rain,2010.0,Adventure,0.85
Opera,Jean-Philippe Rameau,"Hippolyte et Aricie / Act 4: Quel bruit! Quels vents, ô ciel!",0.9361702127659576,0.8,80,0.9359916054564532,Super Smash Bros.,1999.0,Fighting,0.8
Opera,Jean-Philippe Rameau,"Hippolyte et Aricie, RCT 43, Acte I, Scène I: Prélude - Air accompagné ""Temple sacré, séjour tranquille""",0.851063829787234,0.71,71,0.8551941238195173,Pro Evolution Soccer 2008,2007.0,Sports,0.7
Opera,Jean-Philippe Rameau,"Hippolyte et Aricie, RCT 43: Hippolyte et Aricie, RCT 43: I. Ouverture",0.7340425531914894,0.57,56,0.7350472193074502,Twisted Metal 2,1996.0,Racing,0.58
Opera,Jean-Philippe Rameau,"Hippolyte et Aricie, RCT 43: Hippolyte et Aricie, RCT 43: II. Air en rondeau pour les amours. Gracieusement",0.7872340425531915,0.78,78,0.7848898216159497,Diablo II,2000.0,Role-Playing,0.77
Opera,Jean-Philippe Rameau,"Hippolyte et Aricie, RCT 43: Hippolyte et Aricie, RCT 43: IV. Marche. Gracieusement",0.7978723404255319,0.77,77,0.801678908709339,Mass Effect 2,2010.0,Role-Playing,0.77
Opera,Jean-Philippe Rameau,"Hippolyte et Aricie, RCT 43: Hippolyte et Aricie, RCT 43: IX . Première et deuxième gavottes. Vite",0.8085106382978723,0.62,62,0.8037775445960126,Star Fox,1993.0,Shooter,0.63
Opera,Jean-Philippe Rameau,"Hippolyte et Aricie, RCT 43: Hippolyte et Aricie, RCT 43: V. Premier air des Furies. Gravement",0.7978723404255319,0.76,76,0.801678908709339,Mass Effect 2,2010.0,Role-Playing,0.77
Opera,Jean-Philippe Rameau,"Hippolyte et Aricie, RCT 43: Hippolyte et Aricie, RCT 43: VI. Premier et deuxième air des Matelots. Gravement-Pesamment-Vivement",0.8085106382978723,0.57,56,0.816894018887723,Star Wars Episode I Racer,1999.0,Racing,0.58
Opera,Jean-Philippe Rameau,"Hippolyte et Aricie, RCT 43: Hippolyte et Aricie, RCT 43: VIII. Deuxième air des Chasseurs et des chasseresses en rondeau",0.8085106382978723,0.81,81,0.8053515215110179,Dragon Ball Z: Budokai Tenkaichi 3,2007.0,Fighting,0.8
Reggae,Desmond Dekker,Hippopotamus,0.6808510638297872,0.26,26,0.6747114375655824,Scooby-Doo! Night of 100 Frights,2002.0,Platform,0.27
R&B,Sango,Hipster Girl,0.3829787234042553,0.64,64,0.3824763903462749,Resistance 3,2011.0,Shooter,0.63
Comedy,Dan Cummins,Hipsters,0.7234042553191489,0.57,56,0.727177334732424,Need for Speed: ProStreet,2007.0,Racing,0.58
