,Rank,Game Title,Year,Genre,energy,tempo,valence
56,0.969569779643232,Call of Duty 4: Modern Warfare,2007.0,Shooter,0.6,0.4,0.9
57,0.9690451206715636,Gran Turismo 5,2010.0,Racing,0.75,0.6,0.4
58,0.9685204616998953,Super Mario Kart,1992.0,Racing,0.75,0.6,0.4
59,0.9679958027282268,Mario Party DS,2007.0,Misc,0.5,0.5,0.5
60,0.9674711437565584,Halo 2,2004.0,Shooter,0.6,0.4,0.9
61,0.96694648478489,Super Mario 3D Land,2011.0,Platform,0.3,0.2,0.3
62,0.9664218258132214,Wii Party,2010.0,Misc,0.5,0.5,0.5
63,0.965897166841553,GoldenEye 007,1997.0,Shooter,0.6,0.4,0.9
64,0.9653725078698846,Final Fantasy X,2001.0,Role-Playing,0.7,0.8,0.8
65,0.9648478488982162,Myst,1994.0,Adventure,0.85,0.9,0.8
66,0.9643231899265478,Halo 4,2012.0,Shooter,0.6,0.4,0.9
67,0.9637985309548792,Mario Party 8,2007.0,Misc,0.5,0.5,0.5
68,0.9632738719832108,Mario & Sonic at the Olympic Games,2007.0,Sports,0.9,0.8,0.4
69,0.9627492130115424,Final Fantasy VIII,1999.0,Role-Playing,0.7,0.8,0.8
70,0.962224554039874,Mario Kart 7,2011.0,Racing,0.75,0.6,0.4
71,0.9616998950682056,The Legend of Zelda: Ocarina of Time,1998.0,Adventure,0.85,0.9,0.8
72,0.9611752360965372,Pokémon Platinum Version,2008.0,Role-Playing,0.7,0.8,0.8
73,0.9606505771248688,Grand Theft Auto: Liberty City Stories,2005.0,Action,1.0,1.0,0.75
74,0.9601259181532004,Super Mario Bros. 2,1988.0,Platform,0.3,0.2,0.3
75,0.959601259181532,Need for Speed Underground,2003.0,Racing,0.75,0.6,0.4
76,0.9590766002098636,Tekken 3,1998.0,Fighting,0.8,0.8,0.8
77,0.9585519412381952,The Elder Scrolls V: Skyrim,2011.0,Role-Playing,0.7,0.8,0.8
78,0.9580272822665268,Super Smash Bros. Melee,2001.0,Fighting,0.8,0.8,0.8
79,0.9575026232948584,Super Mario Galaxy 2,2010.0,Platform,0.3,0.2,0.3
80,0.95697796432319,Just Dance,2009.0,Misc,0.5,0.5,0.5
81,0.9564533053515216,Mario Kart: Double Dash!!,2003.0,Racing,0.75,0.6,0.4
82,0.9559286463798532,Call of Duty: World at War,2008.0,Shooter,0.6,0.4,0.9
83,0.9554039874081848,Need for Speed Underground 2,2004.0,Racing,0.75,0.6,0.4
84,0.9548793284365162,Medal of Honor: Frontline,2002.0,Shooter,0.6,0.4,0.9
85,0.954354669464848,The Legend of Zelda: Twilight Princess,2006.0,Adventure,0.85,0.9,0.8
86,0.9538300104931796,Battlefield 3,2011.0,Shooter,0.6,0.4,0.9
87,0.9533053515215112,Gears of War 2,2008.0,Shooter,0.6,0.4,0.9
88,0.9527806925498428,Big Brain Academy,2005.0,Misc,0.5,0.5,0.5
89,0.9517313746065058,Halo: Combat Evolved,2001.0,Shooter,0.6,0.4,0.9
90,0.9512067156348374,Pokémon Emerald Version,2004.0,Role-Playing,0.7,0.8,0.8
91,0.950682056663169,Pokémon Crystal Version,2000.0,Role-Playing,0.7,0.8,0.8
92,0.9501573976915004,Pokemon Black / White Version 2,2012.0,Role-Playing,0.7,0.8,0.8
93,0.949632738719832,FIFA Soccer 12,2011.0,Sports,0.9,0.8,0.4
94,0.9491080797481636,Super Mario Sunshine,2002.0,Platform,0.3,0.2,0.3
95,0.9485834207764952,Street Fighter II: The World Warrior,1992.0,Fighting,0.8,0.8,0.8
96,0.9480587618048268,Zumba Fitness,2010.0,Sports,0.9,0.8,0.4
97,0.9475341028331584,Call of Duty 4: Modern Warfare,2007.0,Shooter,0.6,0.4,0.9
98,0.94700944386149,Battlefield 3,2011.0,Shooter,0.6,0.4,0.9
99,0.9464847848898216,Driver,1999.0,Action,1.0,1.0,0.75
100,0.9459601259181531,World of Warcraft,2004.0,Role-Playing,0.7,0.8,0.8
101,0.9454354669464848,FIFA Soccer 13,2012.0,Action,1.0,1.0,0.75
102,0.9449108079748164,Halo 3: ODST,2009.0,Shooter,0.6,0.4,0.9
103,0.944386149003148,Uncharted 2: Among Thieves,2009.0,Action,1.0,1.0,0.75
104,0.9438614900314796,Metal Gear Solid 2: Sons of Liberty,2001.0,Action,1.0,1.0,0.75
105,0.9433368310598113,Sonic the Hedgehog 2,1992.0,Platform,0.3,0.2,0.3
106,0.9428121720881428,Metal Gear Solid,1998.0,Action,1.0,1.0,0.75
107,0.9422875131164744,Gears of War,2006.0,Shooter,0.6,0.4,0.9
108,0.941762854144806,Final Fantasy XII,2006.0,Role-Playing,0.7,0.8,0.8
109,0.9412381951731374,Donkey Kong Country Returns,2010.0,Platform,0.3,0.2,0.3
110,0.940713536201469,Kingdom Hearts,2002.0,Role-Playing,0.7,0.8,0.8
111,0.9401888772298006,Resident Evil 2,1998.0,Action,1.0,1.0,0.75
112,0.9396642182581324,Gears of War 3,2011.0,Shooter,0.6,0.4,0.9
113,0.939139559286464,Uncharted 3: Drake's Deception,2011.0,Action,1.0,1.0,0.75
114,0.9386149003147954,Metal Gear Solid 4: Guns of the Patriots,2008.0,Action,1.0,1.0,0.75
115,0.938090241343127,Tekken 2,1996.0,Fighting,0.8,0.8,0.8
116,0.9375655823714586,Dragon Quest IX: Sentinels of the Starry Skies,2009.0,Role-Playing,0.7,0.8,0.8
117,0.9370409233997902,New Super Mario Bros. 2,2012.0,Platform,0.3,0.2,0.3
118,0.9365162644281216,Tetris,1988.0,Puzzle,0.1,0.1,0.1
119,0.9359916054564532,Super Smash Bros.,1999.0,Fighting,0.8,0.8,0.8
120,0.9354669464847848,Kinect Sports,2010.0,Sports,0.9,0.8,0.4
121,0.9349422875131164,Super Mario Advance,2001.0,Platform,0.3,0.2,0.3
122,0.934417628541448,Mario Kart: Super Circuit,2001.0,Racing,0.75,0.6,0.4
123,0.9338929695697796,Red Dead Redemption,2010.0,Action,1.0,1.0,0.75
124,0.9333683105981112,Super Mario World: Super Mario Advance 2,2001.0,Platform,0.3,0.2,0.3
125,0.9328436516264428,Cooking Mama,2006.0,Simulation,0.6,0.5,0.4
126,0.9323189926547744,Pokémon Stadium,1999.0,Strategy,0.2,0.4,0.7
127,0.931794333683106,Crash Bandicoot: The Wrath of Cortex,2001.0,Platform,0.3,0.2,0.3
128,0.9312696747114376,Red Dead Redemption,2010.0,Action,1.0,1.0,0.75
129,0.9307450157397692,Assassin's Creed II,2009.0,Action,1.0,1.0,0.75
130,0.9302203567681008,Monster Hunter Freedom Unite,2008.0,Role-Playing,0.7,0.8,0.8
131,0.9296956977964324,Forza Motorsport 3,2009.0,Racing,0.75,0.6,0.4
132,0.929171038824764,Dr. Mario,1989.0,Puzzle,0.1,0.1,0.1
133,0.9286463798530956,Just Dance 4,2012.0,Misc,0.5,0.5,0.5
134,0.9281217208814272,Pokémon Pinball,1999.0,Misc,0.5,0.5,0.5
135,0.9275970619097588,Final Fantasy IX,2000.0,Role-Playing,0.7,0.8,0.8
136,0.9270724029380902,Final Fantasy X-2,2003.0,Role-Playing,0.7,0.8,0.8
137,0.9265477439664218,Donkey Kong 64,1999.0,Platform,0.3,0.2,0.3
138,0.9260230849947534,Assassin's Creed,2007.0,Adventure,0.85,0.9,0.8
139,0.9254984260230852,Tomb Raider II,1997.0,Adventure,0.85,0.9,0.8
140,0.9244491080797482,Dragon Quest VIII: Journey of the Cursed King,2004.0,Role-Playing,0.7,0.8,0.8
141,0.9239244491080798,Super Mario Advance 4: Super Mario Bros. 3,2003.0,Platform,0.3,0.2,0.3
142,0.9233997901364114,Super Mario Land 3: Wario Land,1994.0,Platform,0.3,0.2,0.3
143,0.922875131164743,LittleBigPlanet,2008.0,Platform,0.3,0.2,0.3
144,0.9223504721930744,Donkey Kong Country 2: Diddy's Kong Quest,1995.0,Platform,0.3,0.2,0.3
145,0.921825813221406,Medal of Honor: Rising Sun,2003.0,Shooter,0.6,0.4,0.9
146,0.9213011542497376,Kirby's Dream Land,1992.0,Platform,0.3,0.2,0.3
147,0.9207764952780692,Microsoft Flight Simulator,1996.0,Simulation,0.6,0.5,0.4
148,0.9202518363064008,Guitar Hero II,2006.0,Misc,0.5,0.5,0.5
149,0.9197271773347324,Assassin's Creed II,2009.0,Action,1.0,1.0,0.75
150,0.919202518363064,Super Mario Bros. Deluxe,1999.0,Platform,0.3,0.2,0.3
151,0.9186778593913956,Professor Layton and the Curious Village,2007.0,Adventure,0.85,0.9,0.8
152,0.9181532004197271,LEGO Star Wars: The Complete Saga,2007.0,Action,1.0,1.0,0.75
153,0.9176285414480588,Resident Evil,1996.0,Action,1.0,1.0,0.75
154,0.9171038824763904,Tony Hawk's Pro Skater,1999.0,Sports,0.9,0.8,0.4
155,0.916579223504722,Mario & Sonic at the Olympic Games,2008.0,Sports,0.9,0.8,0.4
156,0.9160545645330536,Warzone 2100,1999.0,Strategy,0.2,0.4,0.7
157,0.9155299055613852,Spyro the Dragon,1998.0,Platform,0.3,0.2,0.3
158,0.9150052465897168,Call of Duty: World at War,2008.0,Shooter,0.6,0.4,0.9
159,0.9144805876180484,Guitar Hero III: Legends of Rock,2007.0,Misc,0.5,0.5,0.5
160,0.91395592864638,Link's Crossbow Training,2007.0,Shooter,0.6,0.4,0.9
161,0.9134312696747114,The Legend of Zelda: Phantom Hourglass,2007.0,Adventure,0.85,0.9,0.8
162,0.912906610703043,Final Fantasy XIII,2009.0,Role-Playing,0.7,0.8,0.8
163,0.9123819517313746,Madden NFL 06,2005.0,Sports,0.9,0.8,0.4
164,0.9118572927597062,FIFA Soccer 11,2010.0,Sports,0.9,0.8,0.4
165,0.9113326337880376,Fable III,2010.0,Role-Playing,0.7,0.8,0.8
166,0.9108079748163694,Pokémon Mystery Dungeon: Explorers of Time / Darkness,2007.0,Role-Playing,0.7,0.8,0.8
167,0.910283315844701,Diddy Kong Racing,1997.0,Racing,0.75,0.6,0.4
168,0.9097586568730326,Dr. Mario,1990.0,Puzzle,0.1,0.1,0.1
169,0.9092339979013642,Resident Evil 5,2009.0,Action,1.0,1.0,0.75
170,0.9087093389296956,Crash Team Racing,1999.0,Racing,0.75,0.6,0.4
171,0.9081846799580272,Grand Theft Auto: Vice City Stories,2006.0,Action,1.0,1.0,0.75
172,0.9076600209863588,Driver 2,2000.0,Action,1.0,1.0,0.75
173,0.9071353620146904,Assassin's Creed III,2012.0,Action,1.0,1.0,0.75
174,0.906610703043022,The Simpsons: Hit & Run,2003.0,Racing,0.75,0.6,0.4
175,0.9060860440713536,Tony Hawk's Pro Skater 2,2000.0,Sports,0.9,0.8,0.4
176,0.9055613850996852,The Lord of the Rings: The Two Towers,2002.0,Action,1.0,1.0,0.75
177,0.9050367261280168,Tomb Raider,1996.0,Action,1.0,1.0,0.75
178,0.9045120671563484,The Legend of Zelda: A Link to the Past,1991.0,Adventure,0.85,0.9,0.8
179,0.90398740818468,The Legend of Zelda: The Wind Waker,2002.0,Adventure,0.85,0.9,0.8
180,0.9034627492130116,Uncharted: Drake's Fortune,2007.0,Action,1.0,1.0,0.75
181,0.9029380902413432,God of War III,2010.0,Action,1.0,1.0,0.75
182,0.9024134312696748,Assassin's Creed,2007.0,Adventure,0.85,0.9,0.8
183,0.9018887722980063,Madden NFL 2005,2004.0,Sports,0.9,0.8,0.4
184,0.901364113326338,Guitar Hero III: Legends of Rock,2007.0,Misc,0.5,0.5,0.5
185,0.9008394543546696,The Elder Scrolls V: Skyrim,2011.0,Role-Playing,0.7,0.8,0.8
186,0.9003147953830011,Assassin's Creed: Brotherhood,2010.0,Action,1.0,1.0,0.75
187,0.8997901364113327,Madden NFL 07,2006.0,Sports,0.9,0.8,0.4
188,0.8992654774396642,Spider-Man: The Movie,2002.0,Action,1.0,1.0,0.75
189,0.8987408184679958,FIFA Soccer 13,2012.0,Action,1.0,1.0,0.75
190,0.8982161594963274,Dragon Warrior VII,2000.0,Role-Playing,0.7,0.8,0.8
191,0.897691500524659,LEGO Star Wars: The Complete Saga,2007.0,Action,1.0,1.0,0.75
192,0.8971668415529905,God of War,2005.0,Action,1.0,1.0,0.75
193,0.8966421825813221,Animal Crossing: City Folk,2008.0,Simulation,0.6,0.5,0.4
194,0.8961175236096538,Tony Hawk's Pro Skater 3,2001.0,Sports,0.9,0.8,0.4
195,0.8955928646379854,Winning Eleven: Pro Evolution Soccer 2007,2006.0,Sports,0.9,0.8,0.4
196,0.895068205666317,Guitar Hero III: Legends of Rock,2007.0,Misc,0.5,0.5,0.5
197,0.8940188877229801,Mario & Sonic at the Olympic Winter Games,2009.0,Sports,0.9,0.8,0.4
198,0.8934942287513117,Need for Speed: Most Wanted,2005.0,Racing,0.75,0.6,0.4
199,0.8929695697796433,Assassin's Creed: Brotherhood,2010.0,Action,1.0,1.0,0.75
200,0.8924449108079748,Sonic the Hedgehog,1991.0,Platform,0.3,0.2,0.3
201,0.8919202518363064,Michael Jackson: The Experience,2010.0,Misc,0.5,0.5,0.5
202,0.891395592864638,Namco Museum,2001.0,Misc,0.5,0.5,0.5
203,0.8908709338929696,Metal Gear Solid 3: Snake Eater,2004.0,Action,1.0,1.0,0.75
204,0.8903462749213011,Batman: Arkham City,2011.0,Action,1.0,1.0,0.75
205,0.8898216159496327,Warcraft II: Tides of Darkness,1995.0,Strategy,0.2,0.4,0.7
206,0.8892969569779644,FIFA Soccer 06,2005.0,Sports,0.9,0.8,0.4
207,0.888772298006296,EyeToy Play,2003.0,Misc,0.5,0.5,0.5
208,0.8882476390346276,Assassin's Creed III,2012.0,Action,1.0,1.0,0.75
209,0.8871983210912907,Frogger,1997.0,Action,1.0,1.0,0.75
210,0.8866736621196223,Madden NFL 2003,2002.0,Sports,0.9,0.8,0.4
211,0.8861490031479539,Resistance: Fall of Man,2006.0,Shooter,0.6,0.4,0.9
212,0.8856243441762854,Super Mario World 2: Yoshi's Island,1995.0,Platform,0.3,0.2,0.3
213,0.885099685204617,Gran Turismo 5 Prologue,2007.0,Racing,0.75,0.6,0.4
214,0.8845750262329486,Half-Life,1997.0,Shooter,0.6,0.4,0.9
215,0.8840503672612802,Fable II,2008.0,Role-Playing,0.7,0.8,0.8
216,0.8835257082896117,FIFA 07 Soccer,2006.0,Sports,0.9,0.8,0.4
217,0.8830010493179433,Street Fighter II Turbo,1992.0,Fighting,0.8,0.8,0.8
218,0.8824763903462749,Kingdom Hearts II,2005.0,Role-Playing,0.7,0.8,0.8
219,0.8819517313746066,Daxter,2006.0,Platform,0.3,0.2,0.3
220,0.8814270724029382,God of War II,2007.0,Action,1.0,1.0,0.75
221,0.8809024134312697,FIFA Soccer 12,2011.0,Sports,0.9,0.8,0.4
222,0.8803777544596013,World Soccer Winning Eleven 9,2005.0,Sports,0.9,0.8,0.4
223,0.8798530954879329,Namco Museum Vol.3,1996.0,Misc,0.5,0.5,0.5
224,0.8793284365162645,Tekken Tag Tournament,2000.0,Fighting,0.8,0.8,0.8
225,0.878803777544596,Star Fox 64,1997.0,Shooter,0.6,0.4,0.9
226,0.8782791185729276,Fallout 3,2008.0,Role-Playing,0.7,0.8,0.8
227,0.8772298006295908,Forza Motorsport 2,2007.0,Racing,0.75,0.6,0.4
228,0.8767051416579223,World of Warcraft: The Burning Crusade,2007.0,Role-Playing,0.7,0.8,0.8
229,0.8761804826862539,World of Warcraft: Wrath of the Lich King,2008.0,Role-Playing,0.7,0.8,0.8
230,0.8756558237145855,Namco Museum: 50th Anniversary,2005.0,Misc,0.5,0.5,0.5
231,0.8751311647429171,The Elder Scrolls IV: Oblivion,2006.0,Role-Playing,0.7,0.8,0.8
232,0.8746065057712488,Professor Layton and the Diabolical Box,2007.0,Adventure,0.85,0.9,0.8
233,0.8740818467995803,Forza Motorsport 4,2011.0,Racing,0.75,0.6,0.4
234,0.8735571878279119,Carnival Games,2007.0,Misc,0.5,0.5,0.5
235,0.8730325288562435,Donkey Kong Land,1994.0,Platform,0.3,0.2,0.3
236,0.8725078698845751,Assassin's Creed: Revelations,2011.0,Action,1.0,1.0,0.75
237,0.8719832109129066,Tony Hawk's Underground,2003.0,Sports,0.9,0.8,0.4
238,0.8714585519412382,StarCraft II: Wings of Liberty,2010.0,Strategy,0.2,0.4,0.7
239,0.8709338929695698,Tekken 5,2005.0,Fighting,0.8,0.8,0.8
240,0.8704092339979014,Dragon Warrior III,1988.0,Role-Playing,0.7,0.8,0.8
241,0.869884575026233,World Soccer Winning Eleven 8 International,2004.0,Sports,0.9,0.8,0.4
242,0.8693599160545645,Namco Museum Vol.1,1995.0,Misc,0.5,0.5,0.5
243,0.8688352570828961,EA Sports Active,2009.0,Sports,0.9,0.8,0.4
244,0.8683105981112277,Assassin's Creed: Revelations,2011.0,Action,1.0,1.0,0.75
245,0.8677859391395593,The Legend of Zelda: Link's Awakening,1992.0,Adventure,0.85,0.9,0.8
246,0.8667366211962225,Flash Focus: Vision Training in Minutes a Day,2007.0,Misc,0.5,0.5,0.5
247,0.8662119622245541,Resident Evil Director's Cut,1996.0,Action,1.0,1.0,0.75
248,0.8656873032528857,MotorStorm,2006.0,Racing,0.75,0.6,0.4
249,0.8651626442812173,The Sims: Unleashed,2002.0,Simulation,0.6,0.5,0.4
250,0.8646379853095488,Harry Potter and the Sorcerer's Stone,2001.0,Action,1.0,1.0,0.75
251,0.8641133263378804,StarCraft,1998.0,Strategy,0.2,0.4,0.7
252,0.863588667366212,Big Brain Academy: Wii Degree,2007.0,Misc,0.5,0.5,0.5
253,0.8630640083945436,Mario & Luigi: Bowser's Inside Story,2009.0,Role-Playing,0.7,0.8,0.8
254,0.8625393494228751,Resident Evil 3: Nemesis,1999.0,Action,1.0,1.0,0.75
255,0.8620146904512067,Spyro: Year of the Dragon,2000.0,Platform,0.3,0.2,0.3
256,0.8614900314795383,Batman: Arkham Asylum,2009.0,Action,1.0,1.0,0.75
257,0.8609653725078699,FIFA Soccer 2005,2004.0,Sports,0.9,0.8,0.4
258,0.8604407135362014,Pokémon Trading Card Game,1998.0,Strategy,0.2,0.4,0.7
259,0.8599160545645331,Tomodachi Collection,2009.0,Misc,0.5,0.5,0.5
260,0.8593913955928647,Tony Hawk's Pro Skater 4,2002.0,Sports,0.9,0.8,0.4
261,0.8588667366211963,Banjo-Kazooie,1998.0,Platform,0.3,0.2,0.3
262,0.8583420776495279,SOCOM: U.S. Navy SEALs,2002.0,Shooter,0.6,0.4,0.9
263,0.8578174186778594,Batman: Arkham City,2011.0,Action,1.0,1.0,0.75
264,0.857292759706191,Ratchet & Clank: Size Matters,2007.0,Platform,0.3,0.2,0.3
265,0.8567681007345226,Jak and Daxter: The Precursor Legacy,2001.0,Platform,0.3,0.2,0.3
266,0.8562434417628542,The Legend of Zelda: Skyward Sword,2011.0,Adventure,0.85,0.9,0.8
267,0.8557187827911857,Pokémon Snap,1999.0,Simulation,0.6,0.5,0.4
