Rank,Game Title,Year,Genre
1176,Petz Wild Animals: Dolphinz,2007.0,Simulation
1177,Champions of Norrath,2004.0,Role-Playing
1178,Resistance 3,2011.0,Shooter
1179,WWE SmackDown vs Raw 2008,2007.0,Fighting
1180,Mafia II,2010.0,Action
1181,Army Men 3D,1999.0,Action
1182,MAG: Massive Action Game,2010.0,Shooter
1183,Twisted Metal 4,1999.0,Racing
1184,Manhunt,2003.0,Action
1185,The Sims 2,2005.0,Simulation
1186,Silent Hill 2,2001.0,Action
1187,Disney Princess: Magical Jewels,2007.0,Adventure
1188,Castlevania: Symphony of the Night,1997.0,Platform
1189,LEGO Batman: The Videogame,2008.0,Adventure
1190,Road Rash,1995.0,Racing
1191,Tony Hawk's Underground,2003.0,Sports
1192,Hogan's Alley,1984.0,Shooter
1193,Xevious,1984.0,Shooter
1194,Burnout Paradise,2008.0,Racing
1195,Imagine: Wedding Designer,2008.0,Simulation
1196,.hack//Infection Part 1,2002.0,Role-Playing
1197,Forza: Horizon,2012.0,Racing
1198,Sonic Adventure DX: Director's Cut,2003.0,Platform
1199,Jet Li: Rise to Honor,2004.0,Action
1200,Battle Arena Toshinden,1994.0,Fighting
1201,Devil Dice,1998.0,Puzzle
1202,EA Playground,2007.0,Sports
1203,Mafia II,2010.0,Action
1204,NBA 2K9,2008.0,Sports
1205,Grand Theft Auto: Chinatown Wars,2009.0,Adventure
1206,Toy Story 3: The Video Game,2010.0,Action
1207,Bakugan: Battle Brawlers,2009.0,Action
1208,Wheel of Fortune,1998.0,Misc
1209,The Beatles: Rock Band,2009.0,Misc
1210,High School Musical 3: Senior Year DANCE!,2008.0,Misc
1211,Dead Space 2,2011.0,Shooter
1212,[Prototype],2009.0,Action
1213,Call of Duty: Black Ops,2010.0,Shooter
1214,UFC Undisputed 2010,2010.0,Fighting
1215,NBA Live 2001,2000.0,Sports
1216,Star Wars: The Force Unleashed,2008.0,Action
1217,Star Wars: The Force Unleashed II,2010.0,Action
1218,Disney Princess: Enchanted Journey,2007.0,Adventure
1219,Gegege no Kitarou 2: Youkai Gundan no Chousen,1987.0,Role-Playing
1220,Reel Fishing,1996.0,Sports
1221,Max Payne 3,2012.0,Shooter
1222,F1 2010,2010.0,Racing
1223,LEGO Pirates of the Caribbean: The Video Game,2011.0,Action
1224,Pokémon XD: Gale of Darkness,2005.0,Role-Playing
1225,Black,2006.0,Shooter
1226,Kinect Joy Ride,2010.0,Racing
1227,Rockstar Games presents Table Tennis,2007.0,Sports
1228,Battlefield: Bad Company,2008.0,Shooter
1229,Lara Croft Tomb Raider: The Angel of Darkness,2003.0,Action
1230,Tom Clancy's Splinter Cell: Pandora Tomorrow,2004.0,Action
1231,Road Rash 3D,1998.0,Racing
1232,Ratchet: Deadlocked,2005.0,Shooter
1233,Baldur's Gate: Dark Alliance,2001.0,Role-Playing
1234,Gold's Gym: Cardio Workout,2008.0,Sports
1235,Oddworld: Abe's Oddysee,1997.0,Platform
1236,MotorStorm: Pacific Rift,2008.0,Racing
1237,Ridge Racer V,2000.0,Racing
1238,Jillian Michaels' Fitness Ultimatum 2009,2008.0,Sports
1239,Tamagotchi Connection: Corner Shop,2005.0,Simulation
1240,WWE SmackDown vs. Raw 2009,2008.0,Fighting
1241,The Sims 2: Nightlife,2005.0,Simulation
1242,Tetris 2 (All region sales),1992.0,Puzzle
1243,Dead Rising 2,2010.0,Action
1244,Star Wars Episode III: Revenge of the Sith,2005.0,Action
1245,Dishonored,2012.0,Shooter
1246,Guitar Hero: Aerosmith,2008.0,Misc
1247,Need for Speed Carbon,2006.0,Racing
1248,Frogger: The Great Quest,2001.0,Platform
1249,Ninja Gaiden,2004.0,Action
1250,Crash Bandicoot: The Wrath of Cortex,2002.0,Platform
1251,Driv3r,2004.0,Racing
1252,Mass Effect 2,2011.0,Role-Playing
1253,Mystery Case Files: MillionHeir,2008.0,Adventure
1254,Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game,2003.0,Misc
1255,Kirby Tilt 'n' Tumble,2000.0,Puzzle
1256,SpongeBob SquarePants: Battle for Bikini Bottom,2003.0,Platform
1257,Vigilante 8,1998.0,Racing
1258,Kung Fu Panda,2008.0,Platform
1259,Donkey Kong Country 2,2004.0,Platform
1260,"WarioWare, Inc.: Mega MicroGame$",2003.0,Puzzle
1261,Max Payne 3,2012.0,Shooter
1262,Mario & Luigi: Partners in Time,2005.0,Role-Playing
1263,Go Vacation,2011.0,Misc
1264,Pokémon Ranger: Guardian Signs,2010.0,Role-Playing
1265,Winter Sports: The Ultimate Challenge,2007.0,Sports
1266,Mario Power Tennis,2004.0,Sports
1267,Marvel vs. Capcom 3: Fate of Two Worlds,2011.0,Fighting
1268,Intelligent Qube,1997.0,Puzzle
1269,Ratatouille,2007.0,Platform
1270,NBA Live 99,1997.0,Sports
1271,Golden Sun: The Lost Age,2002.0,Role-Playing
1272,SimCity 2000,1996.0,Simulation
1273,Max Payne,2001.0,Shooter
1274,WCW Mayhem,1998.0,Fighting
1275,NBA 2K2,2002.0,Sports
1276,NASCAR Thunder 2003,,Racing
1277,Sonic's Ultimate Genesis Collection,2009.0,Misc
1278,Cars,2006.0,Racing
1279,Tom Clancy's Ghost Recon: Future Soldier,2012.0,Shooter
1280,Fuzion Frenzy,2001.0,Misc
1281,Tom Clancy's Rainbow Six: Vegas,2007.0,Shooter
1282,Call of Duty: Finest Hour,2004.0,Shooter
1283,Ben 10: Protector of Earth,2007.0,Action
1284,Sly Cooper and the Thievius Raccoonus,2002.0,Platform
1285,Star Wars Episode 1: Jedi Power Battles,1999.0,Action
1286,The Magical Quest starring Mickey Mouse (all region sales),1992.0,Platform
1287,Dino Crisis 2,2000.0,Action
1288,Dragon Quest IV: Michibikareshi Monotachi,2001.0,Role-Playing
1289,Need for Speed Underground,2003.0,Racing
1290,RollerCoaster Tycoon 2,2002.0,Strategy
1291,Shrek / Shrek 2 2-in-1 Gameboy Advance Video,2007.0,Misc
1292,Test Drive 4,1997.0,Racing
1293,Your Shape: Fitness Evolved,2010.0,Sports
1294,Chrono Trigger,2008.0,Role-Playing
1295,Crysis 2,2011.0,Shooter
1296,World Soccer Winning Eleven 9 (JP & Others sales),2005.0,Sports
1297,The Lord of the Rings: The Fellowship of the Ring,2002.0,Action
1298,ATV Offroad Fury 3,2004.0,Racing
1299,Pikmin 2,2004.0,Strategy
1300,Transformers: Autobots / Decepticons,2007.0,Action
1301,SolarStriker,1989.0,Shooter
1302,NFL 2K,1999.0,Sports
1303,Enter the Matrix,2003.0,Action
1304,SOCOM: U.S. Navy SEALs Confrontation,2008.0,Shooter
1305,Alan Wake,2010.0,Action
1306,NHL 2002,2001.0,Sports
1307,FIFA 07 Soccer,2006.0,Sports
1308,Nuclear Strike,1997.0,Simulation
1309,The Simpsons: Road Rage,2003.0,Racing
1310,Diddy Kong Racing DS,2007.0,Racing
1311,SpongeBob SquarePants: Revenge of the Flying Dutchman,2002.0,Platform
1312,Scarface: The World is Yours,2006.0,Adventure
1313,Need for Speed: The Run,2011.0,Racing
1314,Star Wars: The Force Unleashed II,2010.0,Action
1315,Disney's Chip 'n Dale: Rescue Rangers,1990.0,Platform
1316,Kobe Bryant in NBA Courtside,1998.0,Sports
1317,The Dukes of Hazzard: Racing for Home,1999.0,Racing
1318,Pro Evolution Soccer 2008,2008.0,Sports
1319,Hitman 2: Silent Assassin,,Action
1320,Spider-Man: The Movie,2002.0,Action
1321,Final Fantasy I & II: Dawn of Souls,2004.0,Role-Playing
1322,Mega Man X,1993.0,Platform
1323,Metal Gear Solid VR Missions,1999.0,Adventure
1324,PokéPark Wii: Pikachu's Adventure,2009.0,Adventure
1325,EA Sports Active 2,2010.0,Sports
1326,Metroid: Other M,2010.0,Action
1327,Dragon Warrior VII,,Role-Playing
1328,Rage,2011.0,Shooter
1329,Shenmue,1999.0,Adventure
1330,Mario Tennis,2000.0,Sports
1331,Tony Hawk's Pro Skater 2,2001.0,Sports
1332,Super Ghouls 'n Ghosts,1991.0,Platform
1333,Soviet Strike,1996.0,Simulation
1334,Gun,2005.0,Shooter
1335,Tekken 6,2009.0,Fighting
1336,Ty the Tasmanian Tiger,2002.0,Platform
1337,[Prototype],2009.0,Action
1338,Boom Blox,2008.0,Puzzle
1339,Mission: Impossible,1997.0,Action
1340,Rage Racer,1996.0,Racing
1341,Medal of Honor: Rising Sun,2003.0,Shooter
1342,The Sims 2: Castaway,2007.0,Simulation
1343,Destruction Derby 2,1996.0,Racing
1344,WWE SmackDown vs Raw 2008,2007.0,Fighting
1345,Mario vs. Donkey Kong,2004.0,Puzzle
1346,Midnight Club 3: DUB Edition Remix,2006.0,Racing
1347,Tom Clancy's Ghost Recon: Jungle Storm,2004.0,Shooter
1348,Bushido Blade,1997.0,Fighting
1349,Tomb Raider: Underworld,2008.0,Adventure
1350,Disney Sing It,2008.0,Misc
1351,Deus Ex: Human Revolution,2011.0,Shooter
1352,NASCAR Thunder 2002,2001.0,Racing
1353,Mario vs. Donkey Kong 2: March of the Minis,2006.0,Puzzle
1354,Sega Rally Championship,1995.0,Racing
1355,Jet Force Gemini,1999.0,Shooter
1356,Yu-Gi-Oh! The Sacred Cards (American and Others sales),2002.0,Role-Playing
1357,Test Drive: Off Road,1997.0,Racing
1358,The Sims 3,2010.0,Simulation
1359,LEGO Star Wars: The Video Game,2005.0,Action
1360,Football Manager 2011,2010.0,Sports
1361,The Sims 3,2010.0,Simulation
1362,Dragon Warrior Monsters 2: Cobi's Journey,2001.0,Role-Playing
1363,Gauntlet: Dark Legacy,2001.0,Action
1364,Bad Boys: Miami Takedown,2004.0,Shooter
1365,Qix,1990.0,Puzzle
1366,Doraemon,1986.0,Action
1367,Donkey Konga,2003.0,Misc
1368,Final Fantasy IV,2007.0,Role-Playing
1369,Dragon Quest I & II,1993.0,Role-Playing
1370,Tak and the Power of Juju,2003.0,Platform
1371,Asteroids,1998.0,Shooter
1372,Sonic & SEGA All-Stars Racing,2010.0,Racing
1373,Worldwide Soccer Manager 2009,2008.0,Simulation
1374,Action Bass,2000.0,Action
1375,Tenchu: Wrath of Heaven,2003.0,Action
1376,Shadow of the Colossus,2005.0,Adventure
1377,Brave Fencer Musashi,1998.0,Role-Playing
1378,Kingdom Hearts 3D: Dream Drop Distance,2012.0,Role-Playing
1379,Dance Dance Revolution Extreme 2,2005.0,Simulation
1380,Star Wars Battlefront II,2005.0,Shooter
1381,Commando,1986.0,Action
1382,Pilotwings,1990.0,Simulation
1383,Super R.C. Pro-Am,1991.0,Racing
1384,Resident Evil - Code: Veronica,2000.0,Action
1385,South Park,1998.0,Shooter
1386,The Lord of the Rings: The Return of the King,2003.0,Action
1387,LEGO Batman: The Videogame,,Adventure
1388,High School Musical 2: Work This Out!,2008.0,Misc
1389,LEGO Star Wars: The Video Game,2005.0,Action
1390,Grand Theft Auto: The Trilogy,2005.0,Adventure
1391,Guitar Hero: Aerosmith,2008.0,Misc
1392,Mobile Suit Gundam: Federation vs. Zeon,2001.0,Simulation
1393,LEGO Star Wars III: The Clone Wars,2011.0,Action
1394,Need for Speed Underground 2,2004.0,Racing
1395,Sonic Colors,2010.0,Platform
1396,MechAssault,2002.0,Simulation
1397,LEGO Harry Potter: Years 1-4,2010.0,Adventure
1398,Tom Clancy's Rainbow Six 3: Black Arrow,2004.0,Shooter
1399,Donkey Kong,1983.0,Platform
1400,Need for Speed: Most Wanted,2005.0,Racing
1401,Jampack Winter '98,1998.0,Misc
1402,Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales),2005.0,Role-Playing
1403,Metal Gear Solid: Portable Ops,2006.0,Action
1404,Naruto Shippuden: Ultimate Ninja Storm 2,2010.0,Fighting
1405,Supercar Street Challenge,2001.0,Racing
1406,Pilotwings 64,1996.0,Simulation
1407,Mega Man 3,1990.0,Platform
1408,2010 FIFA World Cup South Africa,2010.0,Sports
1409,Call Of Duty 2: Big Red One,2005.0,Shooter
1410,Army of Two,2008.0,Shooter
1411,Guitar Hero 5,2009.0,Misc
1412,WWE SmackDown vs. Raw 2010,2009.0,Fighting
1413,Deus Ex: Human Revolution,2011.0,Shooter
1414,Namco Museum DS,2007.0,Misc
1415,Spider-Man 2,2004.0,Action
1416,WWE '12,2011.0,Fighting
1417,Counter-Strike,2003.0,Shooter
1418,Transformers: The Game,2007.0,Action
1419,Worldwide Soccer Manager 2008,2007.0,Sports
1420,Sonic Rush Adventure,2007.0,Platform
1421,Guitar Hero Encore: Rocks The 80s,2007.0,Misc
1422,Medal of Honor: Airborne,2007.0,Shooter
1423,Sonic the Hedgehog,2006.0,Platform
1424,LEGO Indiana Jones: The Original Adventures,2008.0,Adventure
1425,Rock Band,,Misc
1426,Tom Clancy's Splinter Cell: Chaos Theory,2005.0,Adventure
1427,Arc the Lad,1995.0,Role-Playing
1428,NBA Jam Tournament Edition,1994.0,Sports
1429,Donkey Kong Jr.,1983.0,Platform
1430,Legend of Mana,1999.0,Role-Playing
1431,Wario Land: Shake It!,2008.0,Platform
1432,Crysis 2,2011.0,Shooter
1433,FIFA Soccer 10,2009.0,Sports
1434,Triple Play 98,1997.0,Sports
1435,F-Zero X,1998.0,Racing
1436,Famicom Jump: Eiyuu Retsuden,1989.0,Role-Playing
1437,Lode Runner,1984.0,Puzzle
1438,The Final Fantasy Legend,1989.0,Role-Playing
1439,Popeye,1983.0,Platform
1440,Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,1999.0,Strategy
1441,Pro Evolution Soccer 2013,2012.0,Sports
1442,Lumines: Puzzle Fusion,2004.0,Puzzle
1443,Final Fantasy Tactics: The War of the Lions,2007.0,Role-Playing
1444,Medal of Honor Heroes 2,2007.0,Shooter
1445,NBA Live 2001,2001.0,Sports
1446,SingStar Legends,2006.0,Misc
1447,SingStar Rocks!,2006.0,Misc
1448,Tales of Symphonia,2003.0,Role-Playing
1449,Valkyria Chronicles,2008.0,Role-Playing
1450,LEGO Indiana Jones 2: The Adventure Continues,2009.0,Adventure
1451,Star Ocean: The Second Story,1998.0,Role-Playing
1452,SOCOM: U.S. Navy SEALs Fireteam Bravo,2005.0,Shooter
1453,BioShock,2008.0,Shooter
1454,Yakuza 2,2006.0,Adventure
1455,Mirror's Edge,2008.0,Action
1456,Dragon Ball Z: The Legacy of Goku II,2003.0,Role-Playing
1457,R.B.I. Baseball 3,1988.0,Sports
1458,NFL 2K1,2000.0,Sports
1459,BeatMania,1998.0,Simulation
1460,Madden NFL 2004,2003.0,Sports
1461,The Godfather,2006.0,Action
1462,Star Wars: Bounty Hunter,2002.0,Shooter
1463,F1 2011,2011.0,Racing
1464,Petz Dogz 2,2007.0,Simulation
1465,Ninja Gaiden Sigma,2007.0,Action
1466,Hot Shots Golf: Out of Bounds,2007.0,Sports
1467,NFL Blitz 2000,1998.0,Sports
1468,NASCAR Thunder 2004,2003.0,Racing
1469,SpongeBob SquarePants: Revenge of the Flying Dutchman,2002.0,Platform
1470,Fisherman's Bass Club,2002.0,Sports
1471,Mirror's Edge,2008.0,Action
1472,Doom 3,2004.0,Shooter
1473,Call of Duty 4: Modern Warfare,2007.0,Shooter
1474,Tom Clancy's Ghost Recon 2,2004.0,Shooter
1475,NERF N-Strike,2008.0,Shooter
1476,Rabbids Go Home,2009.0,Platform
1477,Ready 2 Rumble Boxing,1998.0,Sports
1478,Dragon Ball Z: Taiketsu,2003.0,Fighting
1479,Disney's Lilo & Stitch,2002.0,Platform
1480,LEGO Battles,2009.0,Strategy
1481,Star Fox: Assault,2005.0,Shooter
1482,Doko Demo Issyo,1999.0,Misc
1483,Untold Legends: Brotherhood of the Blade,2005.0,Role-Playing
1484,Virtua Fighter,1994.0,Fighting
1485,WWE SmackDown vs. Raw 2010,2009.0,Fighting
1486,NHL 99,1997.0,Sports
1487,SoulCalibur III,2005.0,Fighting
1488,Imagine: Babysitters,2008.0,Simulation
1489,EA Sports Active: More Workouts,2009.0,Sports
1490,Need for Speed Carbon,2006.0,Racing
1491,Pro Evolution Soccer 2008,2007.0,Sports
1492,Ridge Racer Revolution,1995.0,Racing
1493,007: Quantum of Solace,2008.0,Action
1494,Mass Effect 3,2012.0,Role-Playing
1495,Bayonetta,2009.0,Action
1496,Hot Wheels Turbo Racing,1999.0,Racing
1497,NCAA Football 99,1998.0,Sports
1498,World Tour Soccer,2005.0,Sports
1499,Mortal Kombat: Armageddon,2006.0,Fighting
1500,Freekstyle,2002.0,Racing
1501,Imagine: Fashion Designer New York,2008.0,Simulation
1502,NBA Street V3,2005.0,Sports
1503,Worms Armageddon,1999.0,Strategy
1504,Hulk,2003.0,Action
1505,NFL Blitz,1998.0,Sports
1506,NFL Quarterback Club 98,1997.0,Sports
1507,Tomb Raider: The Last Revelation,1998.0,Action
1508,Spider-Man 2,2004.0,Action
1509,Seek and Destroy,2002.0,Racing
1510,Guitar Hero 5,2009.0,Misc
1511,Crackdown 2,2010.0,Shooter
1512,FIFA Soccer 11,2010.0,Sports
1513,FIFA Soccer 11,2010.0,Sports
1514,Namco Museum Battle Collection,2005.0,Misc
1515,LEGO Battles: Ninjago,2011.0,Strategy
1516,Arc the Lad II,1996.0,Role-Playing
1517,Tag Team Match M.U.S.C.L.E.,1985.0,Fighting
1518,Adventure Island,1986.0,Platform
1519,LEGO Star Wars II: The Original Trilogy,2006.0,Action
1520,NBA 2K3,2002.0,Sports
1521,The Simpsons: Road Rage,2001.0,Racing
1522,Dave Mirra Freestyle BMX,2000.0,Sports
1523,Forza Motorsport,2005.0,Racing
1524,Monster Rancher 2,1998.0,Simulation
1525,Yakuza 3,2009.0,Adventure
1526,MVP Baseball 2003,2003.0,Sports
1527,Legacy of Kain: Soul Reaver,,Action
1528,Tales of Destiny,1997.0,Role-Playing
1529,Diablo II: Lord of Destruction,2001.0,Role-Playing
1530,Medal of Honor: Airborne,2007.0,Shooter
1531,Spore Creatures,2008.0,Simulation
1532,Mega Man X4,1996.0,Platform
1533,Naruto: Clash of Ninja 2,2003.0,Fighting
1534,Skate 2,2009.0,Sports
1535,Dance Dance Revolution SuperNOVA,2006.0,Simulation
1536,Jeremy McGrath Supercross 98,1998.0,Racing
1537,F-Zero: Maximum Velocity,2001.0,Racing
1538,Bomberman 64,1997.0,Puzzle
1539,The Sims 3,2010.0,Simulation
1540,The Biggest Loser,2009.0,Sports
1541,Dante's Inferno,2010.0,Action
1542,Need for Speed: Most Wanted,2005.0,Racing
1543,Imagine: Animal Doctor,2007.0,Simulation
1544,Anno 2070,2011.0,Strategy
1545,Professor Layton and the Mask of Miracle,2011.0,Adventure
1546,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,2006.0,Shooter
1547,Virtua Fighter 5,2007.0,Fighting
1548,MX vs. ATV Unleashed,2005.0,Racing
1549,Sega Superstars Tennis,2008.0,Sports
1550,Tiger Woods PGA Tour 10,2009.0,Sports
1551,The Beatles: Rock Band,2009.0,Misc
1552,NCAA March Madness 2004,2003.0,Sports
1553,Need for Speed: ProStreet,2007.0,Racing
1554,WWE '12,2011.0,Fighting
1555,Donkey Kong Land III,,Platform
1556,Street Fighter Alpha 3,1998.0,Fighting
1557,LEGO Batman: The Videogame,2008.0,Adventure
1558,Kid Icarus: Uprising,2012.0,Action
1559,Dora the Explorer: Dora Saves the Mermaids,2007.0,Platform
1560,Resident Evil: Operation Raccoon City,2012.0,Shooter
1561,MySims Agents,2009.0,Adventure
1562,Shrek 2,2004.0,Platform
1563,Sniper: Ghost Warrior,2010.0,Shooter
1564,GRID,2008.0,Racing
1565,Tomb Raider,1996.0,Action
1566,One Piece Pirate Musou,2012.0,Action
1567,Final Fight 2,1993.0,Action
1568,The Lost World: Jurassic Park,1997.0,Action
1569,Warhawk,2007.0,Simulation
1570,Madden NFL 07,2006.0,Sports
1571,FIFA Soccer 08,2007.0,Sports
1572,Endless Ocean,2007.0,Adventure
1573,Harry Potter and the Prisoner of Azkaban,2004.0,Adventure
1574,Pong: The Next Level,1998.0,Puzzle
1575,Pokémon Rumble Blast,2011.0,Action
1576,DiRT,2007.0,Racing
1577,Petz: Catz 2,2007.0,Simulation
1578,Mercenaries 2: World in Flames,2008.0,Shooter
1579,NBA Jam Tournament Edition,1995.0,Sports
1580,Guitar Hero 5,2009.0,Misc
1581,EyePet,2009.0,Simulation
1582,Oshare Majo Love and Berry: DS Collection,2006.0,Misc
1583,Monster Rancher,1997.0,Simulation
1584,Tiger Woods PGA Tour 08,2007.0,Sports
1585,Guinness World Records: The Videogame,2008.0,Action
1586,The Simpsons Game,2007.0,Platform
1587,WWE SmackDown vs. Raw 2011,2010.0,Fighting
1588,Ford Racing 2,2003.0,Racing
1589,Breath of Fire III,1997.0,Role-Playing
1590,ModNation Racers,2010.0,Racing
1591,Call of Duty 4: Modern Warfare,2007.0,Shooter
1592,Tomb Raider: Underworld,2008.0,Adventure
1593,WWE SmackDown vs. Raw 2010,2009.0,Fighting
1594,Virtua Tennis 3,2007.0,Sports
1595,Dead or Alive 2,2000.0,Fighting
1596,Bully: Scholarship Edition,2008.0,Action
1597,Marvel vs. Capcom 3: Fate of Two Worlds,2011.0,Fighting
1598,Game & Watch Gallery,1997.0,Misc
1599,Excitebike 64,2000.0,Racing
1600,NES Open Tournament Golf,1991.0,Sports
1601,Jissen Pachi-Slot Hisshouhou: Hokuto no Ken,2004.0,Misc
1602,SoulCalibur II,2003.0,Fighting
1603,Winning Eleven: Pro Evolution Soccer 2007 (All Region sales),2006.0,Sports
1604,Road & Track Presents: The Need for Speed,1995.0,Racing
1605,NFL GameDay 2001,2000.0,Sports
1606,Aliens vs Predator,2010.0,Shooter
1607,Tom Clancy's Ghost Recon Advanced Warfighter 2,2007.0,Shooter
1608,NBA Live 97,1996.0,Sports
1609,NERF N-Strike Elite,2009.0,Shooter
1610,Rock Band 2,2008.0,Misc
1611,Dynasty Warriors 3: Xtreme Legends,2002.0,Action
1612,Naruto: Clash of Ninja Revolution,2007.0,Fighting
1613,Prince of Persia,2008.0,Adventure
1614,Jampack Winter 2000,2000.0,Misc
1615,NFL Fever 2002,2000.0,Sports
1616,The Simpsons: Hit & Run,2003.0,Racing
1617,DJ Hero,2009.0,Misc
1618,Star Wars: The Force Unleashed,2008.0,Action
1619,Naruto: Ultimate Ninja Storm,2008.0,Fighting
1620,Oddworld: Abe's Exoddus,1998.0,Platform
1621,Ratchet & Clank: All 4 One,2011.0,Platform
1622,The Bouncer,2000.0,Action
1623,Shadow The Hedgehog,2005.0,Platform
1624,SingStar,2007.0,Misc
1625,Pro Evolution Soccer 2008,2008.0,Sports
1626,The Simpsons Game,2007.0,Platform
1627,Mario Party Advance,2005.0,Misc
1628,Dragon Age II,2011.0,Role-Playing
1629,ZhuZhu Pets,2010.0,Simulation
1630,Resident Evil: The Darkside Chronicles,2009.0,Shooter
1631,NASCAR 99,1998.0,Racing
1632,Suikoden III,,Role-Playing
1633,WipEout Pure,2005.0,Racing
1634,Spore,2008.0,Strategy
1635,MySims Agents,2009.0,Adventure
1636,Super Princess Peach,2005.0,Platform
1637,Madden NFL 10,2009.0,Sports
1638,Tom Clancy's Ghost Recon Advanced Warfighter 2,2007.0,Shooter
1639,PES 2009: Pro Evolution Soccer,2008.0,Sports
1640,NCAA Football 06,2005.0,Sports
1641,Ninja Gaiden II,2008.0,Action
1642,Aliens vs Predator,2010.0,Shooter
1643,The Simpsons Game,2007.0,Platform
1644,Fire Emblem,2003.0,Strategy
1645,Need for Speed: Most Wanted - A Criterion Game,2012.0,Racing
1646,The Orange Box,2007.0,Shooter
1647,Wall-E,2008.0,Platform
1648,NHL 2004,2003.0,Sports
1649,Darksiders,2010.0,Action
1650,Grand Theft Auto: Vice City Stories,2007.0,Action
1651,FIFA Soccer 2005,2004.0,Sports
1652,WWE SmackDown vs Raw 2008,2007.0,Fighting
1653,Sonic Generations,2011.0,Platform
1654,Brink,2011.0,Shooter
1655,Prince of Persia,2008.0,Adventure
1656,Puzzler Collection,2008.0,Puzzle
1657,LEGO Star Wars II: The Original Trilogy,2006.0,Action
1658,Red Dead Redemption: Undead Nightmare,2010.0,Action
1659,Dragon Ball Z: Budokai Tenkaichi 3,2007.0,Fighting
1660,Medal of Honor: Underground,2000.0,Shooter
1661,Dark Cloud 2,2002.0,Role-Playing
1662,Grand Theft Auto: Chinatown Wars,2009.0,Adventure
1663,Cars 2,2011.0,Platform
1664,Jampack Summer '99,1999.0,Misc
1665,LEGO Harry Potter: Years 1-4,2010.0,Adventure
1666,Sonic the Hedgehog,2006.0,Platform
1667,Tamagotchi Connection: Corner Shop 2,2006.0,Simulation
1668,FIFA Soccer 10,2009.0,Sports
1669,NCAA Football 12,2011.0,Sports
1670,Mortal Kombat Trilogy,1996.0,Fighting
1671,NHL 2001,2000.0,Sports
1672,Zoo Tycoon DS,2005.0,Strategy
1673,Shinobi,2002.0,Platform
1674,Mortal Kombat: Deadly Alliance,2002.0,Fighting
1675,ESPN NBA 2K5,2004.0,Sports
1676,WWE '13,2012.0,Action
1677,Wheel of Fortune,,Misc
1678,World Championship Poker,2004.0,Misc
1679,Tom Clancy's Splinter Cell: Chaos Theory,2005.0,Adventure
1680,Junior Brain Trainer,2008.0,Misc
1681,Fallout: New Vegas,2010.0,Role-Playing
1682,SpongeBob SquarePants: Battle for Bikini Bottom,2003.0,Platform
1683,Littlest Pet Shop: Winter,2008.0,Simulation
1684,Wild ARMs,1996.0,Role-Playing
1685,Kessen,2000.0,Strategy
1686,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,2003.0,Misc
1687,NCAA Football 2000,1999.0,Sports
1688,Madden NFL 08,2007.0,Sports
1689,Mega Man Star Force Dragon / Leo / Pegasus,2006.0,Role-Playing
1690,Dragon Quest Monsters: Terry's Wonderland 3D,2012.0,Action
1691,Gangs of London,2006.0,Adventure
1692,Killzone,2004.0,Shooter
1693,Colin McRae Rally 04,2003.0,Racing
1694,Ace Combat 6: Fires of Liberation,2007.0,Simulation
1695,The SpongeBob SquarePants Movie,2004.0,Platform
1696,Ace Combat X: Skies of Deception,2006.0,Simulation
1697,Midway Presents Arcade's Greatest Hits: The Atari Collection 1,1996.0,Misc
1698,Castlevania: Lament of Innocence,2003.0,Action
1699,Bulletstorm,2011.0,Shooter
1700,Destroy All Humans!,2005.0,Adventure
1701,MVP Baseball 2005,2005.0,Sports
1702,Ben 10: Alien Force,2008.0,Action
1703,SaGa Frontier 2,1999.0,Role-Playing
1704,Midnight Club: LA Remix,2008.0,Racing
1705,Haze,2008.0,Shooter
1706,NCAA Football 13,2012.0,Sports
1707,MLB 2000,1999.0,Sports
1708,Bully,2006.0,Action
1709,Prince of Persia: The Sands of Time,2003.0,Adventure
1710,Hot Shots Golf Fore!,2003.0,Sports
1711,MLB 06: The Show,2006.0,Sports
1712,NHL 2003,2002.0,Sports
1713,Monster Trucks / Quad Desert Fury Double Value!,2005.0,Racing
1714,Tony Hawk's Pro Skater 4,2002.0,Sports
1715,Empire: Total War,2009.0,Strategy
1716,Toy Story 2: Buzz Lightyear to the Rescue!,1999.0,Platform
1717,Teenage Mutant Ninja Turtles,,Platform
1718,MLB 07: The Show,2007.0,Sports
1719,Inazuma Eleven 3: Sekai e no Chousen!! Bomber / Spark,2010.0,Role-Playing
1720,SnoCross Championship Racing,1999.0,Racing
1721,Uncharted: Golden Abyss,2011.0,Action
1722,Teenage Mutant Ninja Turtles,2003.0,Platform
1723,Top Gun: Combat Zones,2001.0,Simulation
1724,007: The World is not Enough,2000.0,Action
1725,My Weight Loss Coach,2008.0,Sports
1726,DiRT 2,2009.0,Racing
1727,NHL 98,1997.0,Sports
1728,WWE '13,2012.0,Action
1729,Space Jam,1996.0,Sports
1730,NCAA Football 10,2009.0,Sports
1731,Knockout Kings 2000,1999.0,Fighting
